annee,Item,surface_cultivee_ha,production_tonnes,yield_value,rendement_tonnes_ha,pluviometrie_mm,temperature_moyenne_c,humidite_pct,ph,azote_N,phosphore_P_mg_kg,potassium_K_mg_kg
2013,"Edible offals of camels and other camelids, fresh, chilled or frozen",,280.32,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Edible offals of horses and other equines, fresh, chilled or frozen",,62.6,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Eggplants (aubergines),47.0,659.35,13979.2,1.39792,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Eggs Primary,,98500.0,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Fat of camels,,179.09,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Fat of pigs,,6.76,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Fibre Crops, Fibre Equivalent",2800.0,2275.0,812.5,0.08125,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Figs,18120.0,23500.0,1296.9,0.12969,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Fruit Primary,222432.0,1897924.42,8532.6,0.85326,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Game meat, fresh, chilled or frozen",,506.33,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Goat fat, unrendered",,337.96,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Grapes,22580.0,132000.0,5845.9,0.5845899999999999,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Green garlic,2610.0,23300.0,8927.2,0.8927200000000001,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Hazelnuts, in shell",47.0,43.4,931.7,0.09317,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Hen eggs in shell, fresh",,98500.0,86.0,0.0086,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Horse meat, fresh or chilled",,550.0,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Kiwi fruit,6.0,31.76,5185.5,0.51855,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Lemons and limes,3019.0,44000.0,14574.7,1.45747,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Lentils, dry",3750.0,1687.0,449.9,0.044989999999999995,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Lettuce and chicory,3243.0,67300.0,20750.2,2.07502,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Linseed,850.0,2400.0,2823.5,0.28235,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Locust beans (carobs),419.0,874.68,2089.9,0.20899,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Margarine and shortening,,113845.79,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Meat of camels, fresh or chilled",,1440.52,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Meat of cattle with the bone, fresh or chilled",,56000.0,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Meat of chickens, fresh or chilled",,138800.0,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Meat of goat, fresh or chilled",,9200.0,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Meat of pig with the bone, fresh or chilled",,110.0,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Meat of sheep, fresh or chilled",,48700.0,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Meat of turkeys, fresh or chilled",,63800.0,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Meat, Poultry",,202600.0,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Meat, Total",,326611.47,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Milk, Total",,1191400.0,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Molasses,,3000.0,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Mushrooms and truffles,,146.25,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Natural honey,,3050.0,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Oats,4850.0,1700.0,350.5,0.03505,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Oil of linseed,,770.83,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Oil of sesame seed,,226.72,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Oilcrops, Cake Equivalent",18269.0,9707.28,531.4,0.05314,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Oilcrops, Oil Equivalent",1841089.0,248317.69,134.9,0.01349,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Olive oil,,188500.0,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Olives,1822820.0,1100000.0,603.5,0.06035,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Onions and shallots, dry (excluding dehydrated)",6703.0,174000.0,25958.5,2.59585,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Onions and shallots, green",10054.0,261000.0,25959.8,2.59598,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Oranges,11480.0,130000.0,11323.6,1.13236,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Other beans, green",327.0,1008.01,3086.7,0.30867,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Other berries and fruits of the genus vaccinium n.e.c.,22.0,191.22,8589.5,0.85895,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Other citrus fruit, n.e.c.",12034.0,126339.41,10498.2,1.04982,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Other fruits, n.e.c.",13131.0,67000.0,5102.6,0.51026,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Other meat of mammals, fresh or chilled",,6519.05,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",14.0,10.21,734.8,0.07347999999999999,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Other pulses n.e.c.,30000.0,26500.0,883.3,0.08832999999999999,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Other stimulant, spice and aromatic crops, n.e.c.",3100.0,3500.0,1129.0,0.1129,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Other stone fruits,600.0,5600.0,9333.3,0.9333299999999999,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Other tropical fruits, n.e.c.",11610.0,95912.09,8261.3,0.8261299999999999,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Other vegetables, fresh n.e.c.",7197.0,102585.98,14254.1,1.42541,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Papayas,,69.21,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Peaches and nectarines,15690.0,127000.0,8094.3,0.80943,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Pears,8460.0,48000.0,5673.8,0.56738,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Peas, dry",13315.0,13740.0,1031.9,0.10319,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Peas, green",10179.0,37800.0,3713.7,0.37137,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Pistachios, in shell",27060.0,2100.0,77.6,0.0077599999999999995,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Plums and sloes,2540.0,10500.0,4133.9,0.41339,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Pomelos and grapefruits,4439.0,96311.92,21697.9,2.1697900000000003,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Potatoes,24000.0,385000.0,16041.7,1.60417,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Pulses, Total",108788.0,115617.0,1062.8,0.10628,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Pumpkins, squash and gourds",2915.0,80300.0,27551.3,2.75513,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Pyrethrum, dried flowers",650.0,169.43,260.7,0.02607,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Quinces,340.0,3000.0,8823.5,0.88235,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Rape or colza seed,4929.0,3519.72,714.1,0.07141,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Raw cane or beet sugar (centrifugal only),,3000.0,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Raw hides and skins of cattle,,6138.46,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Raw hides and skins of goats or kids,,2253.06,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Raw hides and skins of sheep or lambs,,8944.9,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Raw milk of camel,,1400.0,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Raw milk of cattle,,1149000.0,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Raw milk of goats,,15000.0,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Raw milk of sheep,,26000.0,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Roots and Tubers, Total",24000.0,385000.0,16041.7,1.60417,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Seed cotton, unginned",2800.0,6500.0,2321.4,0.23214,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Sheep and Goat Meat,,57900.0,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Sheep fat, unrendered",,5366.94,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Shorn wool, greasy, including fleece-washed shorn wool",,11065.23,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Skim milk of cows,,275921.93,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails",,985.57,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Sorghum,2350.0,1200.0,510.6,0.05106,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Soya bean oil,,79600.0,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Spinach,619.0,7482.0,12092.3,1.20923,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Strawberries,385.0,9538.67,24752.9,2.47529,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Sugar Crops Primary,600.0,34000.0,56666.7,5.66667,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Sugar beet,600.0,34000.0,56666.7,5.66667,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Sunflower seed,9690.0,8500.0,877.2,0.08772,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Sunflower-seed oil, crude",,3445.17,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Tangerines, mandarins, clementines",5000.0,39000.0,7800.0,0.78,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Tomatoes,23682.0,1013000.0,42775.3,4.2775300000000005,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,"Treenuts, Total",218240.0,54153.61,248.1,0.02481,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Triticale,12500.0,30730.0,2458.4,0.24584,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Unmanufactured tobacco,882.0,1400.0,1587.3,0.15872999999999998,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Vegetables Primary,118841.0,2618389.9,22032.8,2.20328,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Vetches,115.0,260.0,2260.9,0.22609,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Watermelons,8780.0,490000.0,55808.7,5.58087,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Wheat,667500.0,975490.0,1461.4,0.14614000000000002,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2013,Wine,,32800.0,,,,,,7.754153846153846,0.11714307692307692,39.36769230769231,213.70461538461538
2014,"Almonds, in shell",194620.0,67000.0,344.3,0.03443,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",13667.0,10681.97,781.6,0.07816000000000001,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Apples,19790.0,121500.0,6139.5,0.61395,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Apricots,6600.0,29000.0,4393.9,0.43938999999999995,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Artichokes,3850.0,19000.0,4935.1,0.49351000000000006,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Asparagus,,248.73,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Avocados,29.0,311.66,10779.9,1.07799,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Barley,538000.0,772500.0,1435.9,0.14359,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Beans, dry",78.0,76.0,974.4,0.09744,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Beef and Buffalo Meat, primary",,58000.0,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Beer of barley, malted",,179400.0,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Beeswax,,64.78,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Broad beans and horse beans, dry",57736.0,53764.0,931.2,0.09312000000000001,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Broad beans and horse beans, green",6280.0,86600.0,13789.8,1.3789799999999999,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Butter and Ghee,,7539.65,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Butter and ghee of sheep milk,,374.8,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Butter of cow milk,,7164.85,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Cabbages,2540.0,29746.18,11711.6,1.17116,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Cantaloupes and other melons,9493.0,100442.93,10580.8,1.05808,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Carrots and turnips,12674.0,220500.0,17398.1,1.7398099999999999,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Cattle fat, unrendered",,1003.85,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Cauliflowers and broccoli,509.0,5743.0,11285.0,1.1285,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Cereals n.e.c.,18100.0,30000.0,1657.5,0.16575,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Cereals, primary",1301380.0,2350002.51,1805.8,0.18058,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Cheese (All Kinds),,7332.57,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Cheese from milk of goats, fresh or processed",,1223.01,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Cheese from whole cow milk,,6109.56,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Cherries,900.0,4000.0,4444.4,0.44443999999999995,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Chick peas, dry",4801.0,3841.0,800.0,0.08,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",7783.0,19634.33,2522.7,0.25227,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",20828.0,380000.0,18244.7,1.82447,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Citrus Fruit, Total",37816.0,467178.11,12353.9,1.23539,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Cotton lint, ginned",,2180.0,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Cotton seed,,4360.0,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Cranberries,27.0,174.76,6431.0,0.6431,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Cream, fresh",,23882.82,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Cucumbers and gherkins,2993.0,68200.0,22783.8,2.27838,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Dates,48700.0,199000.0,4086.2,0.40862,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Edible offal of cattle, fresh, chilled or frozen",,8700.0,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Edible offal of goat, fresh, chilled or frozen",,1371.43,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Edible offal of pigs, fresh, chilled or frozen",,2.57,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Edible offal of sheep, fresh, chilled or frozen",,7460.41,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Edible offals of camels and other camelids, fresh, chilled or frozen",,279.15,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Edible offals of horses and other equines, fresh, chilled or frozen",,61.43,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Eggplants (aubergines),47.0,663.35,13970.6,1.39706,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Eggs Primary,,108347.0,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Fat of camels,,178.35,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Fat of pigs,,11.06,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Fibre Crops, Fibre Equivalent",3000.0,2275.0,758.3,0.07583,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Figs,17590.0,27000.0,1535.0,0.1535,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Fruit Primary,226768.0,1966983.61,8674.0,0.8674,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Game meat, fresh, chilled or frozen",,524.18,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Goat fat, unrendered",,352.65,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Grapes,23370.0,137000.0,5862.2,0.58622,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Green garlic,2340.0,24800.0,10598.3,1.0598299999999998,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Hazelnuts, in shell",47.0,43.84,930.9,0.09308999999999999,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Hen eggs in shell, fresh",,108347.0,91.0,0.0091,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Horse meat, fresh or chilled",,539.73,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Kiwi fruit,6.0,32.22,4970.7,0.49706999999999996,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Lemons and limes,4066.0,59500.0,14634.8,1.46348,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Lentils, dry",1745.0,750.0,429.8,0.042980000000000004,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Lettuce and chicory,3512.0,75100.0,21383.9,2.1383900000000002,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Linseed,900.0,2556.96,2841.1,0.28411,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Locust beans (carobs),414.0,860.3,2076.3,0.20763,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Margarine and shortening,,121168.15,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Meat of camels, fresh or chilled",,1434.53,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Meat of cattle with the bone, fresh or chilled",,58000.0,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Meat of chickens, fresh or chilled",,144500.0,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Meat of goat, fresh or chilled",,9600.0,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Meat of pig with the bone, fresh or chilled",,180.0,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Meat of sheep, fresh or chilled",,49400.0,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Meat of turkeys, fresh or chilled",,70900.0,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Meat, Poultry",,215400.0,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Meat, Total",,342601.99,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Milk, Total",,1230555.02,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Molasses,,3000.0,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Mushrooms and truffles,,149.36,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Natural honey,,2120.0,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Oats,4900.0,1697.66,346.5,0.03465,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Oil of linseed,,779.84,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Oil of sesame seed,,233.01,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Oilcrops, Cake Equivalent",18301.0,9630.37,526.2,0.05262000000000001,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Oilcrops, Oil Equivalent",1606921.0,88925.12,55.3,0.005529999999999999,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Olive oil,,179700.0,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Olives,1588620.0,376000.0,236.7,0.02367,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Onions and shallots, dry (excluding dehydrated)",6520.0,178000.0,27300.6,2.73006,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Onions and shallots, green",9780.0,267000.0,27300.6,2.73006,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Oranges,10846.0,121500.0,11202.4,1.12024,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Other beans, green",300.0,950.0,3166.7,0.31667,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Other berries and fruits of the genus vaccinium n.e.c.,22.0,201.74,8981.9,0.8981899999999999,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Other citrus fruit, n.e.c.",13500.0,140650.92,10418.6,1.04186,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Other fruits, n.e.c.",15246.0,77000.0,5050.6,0.5050600000000001,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Other meat of mammals, fresh or chilled",,6471.54,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",14.0,10.33,743.5,0.07435,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Other pulses n.e.c.,30100.0,26164.33,869.2,0.08692000000000001,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Other stimulant, spice and aromatic crops, n.e.c.",3423.0,3620.79,1057.6,0.10575999999999999,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Other stone fruits,600.0,5600.0,9332.4,0.93324,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Other tropical fruits, n.e.c.",11614.0,96599.27,8317.5,0.83175,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Other vegetables, fresh n.e.c.",7383.0,105645.92,14308.8,1.43088,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Papayas,,70.04,,,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Peaches and nectarines,14960.0,138000.0,9224.6,0.9224600000000001,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,Pears,6900.0,17000.0,2463.8,0.24638000000000002,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Peas, dry",7385.0,5974.0,808.9,0.08089,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
2014,"Peas, green",12410.0,56000.0,4512.5,0.45125,,,,7.7553846153846155,0.11463076923076923,35.16615384615385,199.9676923076923
