annee,Item,surface_cultivee_ha,production_tonnes,yield_value,rendement_tonnes_ha,pluviometrie_mm,temperature_moyenne_c,humidite_pct,ph,azote_N,phosphore_P_mg_kg,potassium_K_mg_kg
2018,"Oilcrops, Oil Equivalent",2440364.0,361543.64,148.2,0.0148199999999999,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Olive oil,,278300.0,,,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Olives,2424490.0,1617000.0,666.9,0.06669,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,"Onions and shallots, dry (excluding dehydrated)",6260.0,179353.88,28650.5,2.86505,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,"Onions and shallots, green",10066.0,271496.78,26971.0,2.6971,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Oranges,8500.0,346000.0,40705.9,4.07059,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,"Other beans, green",306.0,904.7,2960.1,0.29601,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Other berries and fruits of the genus vaccinium n.e.c.,21.0,186.02,9023.3,0.90233,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,"Other citrus fruit, n.e.c.",13580.0,142001.08,10456.4,1.04564,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,"Other fruits, n.e.c.",15782.0,77359.68,4901.8,0.49018,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,"Other meat of mammals, fresh or chilled",,6322.07,,,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",14.0,10.43,749.9,0.07499,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Other pulses n.e.c.,31679.0,27094.84,855.3,0.08553,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,"Other stimulant, spice and aromatic crops, n.e.c.",3217.0,3345.75,1039.9,0.10399,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Other stone fruits,600.0,5600.0,9331.1,0.93311,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,"Other tropical fruits, n.e.c.",12126.0,103473.48,8533.1,0.85331,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,"Other vegetables, fresh n.e.c.",7569.0,115837.45,15304.1,1.53041,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Papayas,,73.34,,,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Peaches and nectarines,12270.0,121000.0,9861.4,0.98614,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Pears,2642.0,13000.0,4920.6,0.49206,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,"Peas, dry",5881.0,5287.11,899.1,0.08991,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,"Peas, green",12779.0,53920.09,4219.3,0.42193,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,"Pistachios, in shell",26209.0,3122.22,119.1,0.0119099999999999,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Plums and sloes,2562.0,14000.0,5464.4,0.5464399999999999,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Pomelos and grapefruits,4724.0,102114.06,21613.9,2.1613900000000004,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Potatoes,27620.0,465000.0,16835.4,1.68354,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,"Pulses, Total",103030.0,121515.14,1179.4,0.11794,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,"Pumpkins, squash and gourds",3041.0,84061.57,27641.0,2.7641,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,"Pyrethrum, dried flowers",610.0,156.88,257.2,0.02572,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Quinces,445.0,4233.33,9520.1,0.95201,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Rape or colza seed,5114.0,3622.12,708.3,0.0708299999999999,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Raw cane or beet sugar (centrifugal only),,15000.0,,,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Raw hides and skins of cattle,,5645.19,,,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Raw hides and skins of goats or kids,,2326.53,,,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Raw hides and skins of sheep or lambs,,9606.12,,,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Raw milk of camel,,1097.97,,,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Raw milk of cattle,,1310000.0,,,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Raw milk of goats,,11525.15,,,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Raw milk of sheep,,25000.0,,,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,"Roots and Tubers, Total",27620.0,465000.0,16835.4,1.68354,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,"Seed cotton, unginned",2300.0,6500.0,2826.1,0.28261,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Sheep and Goat Meat,,61800.0,,,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,"Sheep fat, unrendered",,5763.67,,,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,"Shorn wool, greasy, including fleece-washed shorn wool",,9661.75,,,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,"Skim Milk & Buttermilk, Dry",,1664.66,,,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Skim milk of cows,,335179.23,,,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,"Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails",,996.47,,,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Sorghum,2378.0,1240.15,521.5,0.05215,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Soya bean oil,,117600.0,,,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Spinach,606.0,7491.38,12352.9,1.23529,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Strawberries,405.0,10307.44,25476.3,2.54763,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Sugar Crops Primary,1479.0,88000.0,59503.5,5.95035,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Sugar beet,1479.0,88000.0,59503.5,5.95035,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Sunflower seed,7386.0,6543.89,886.0,0.0886,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,"Sunflower-seed oil, crude",,2599.87,,,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,"Tangerines, mandarins, clementines",7850.0,66000.0,8407.6,0.8407600000000001,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Tomatoes,20593.0,1187000.0,57642.1,5.76421,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,"Treenuts, Total",230732.0,71177.73,308.5,0.03085,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Triticale,10000.0,19100.0,1910.0,0.191,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Unmanufactured tobacco,1502.0,2124.71,1414.4,0.14144,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Vegetables Primary,116043.0,2883758.65,24850.7,2.48507,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Vetches,106.0,243.74,2301.6,0.23016,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Watermelons,7200.0,529000.0,73472.2,7.34722,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Wheat,620000.0,1075400.0,1734.5,0.17345,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2018,Wine,,32000.0,,,422.41428571428565,19.428649706457925,66.7440313111546,7.760307692307692,0.1121107692307692,37.84769230769231,204.0892307692308
2019,"Almonds, in shell",220789.0,75000.0,339.7,0.03397,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",13787.0,10858.65,787.6,0.07876,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Apples,21418.0,116000.0,5416.0,0.5416,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Apricots,7698.0,38000.0,4936.4,0.4936399999999999,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Artichokes,2983.0,21000.0,7040.1,0.70401,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Asparagus,,254.27,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Avocados,31.0,340.82,11124.6,1.11246,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Barley,568000.0,912000.0,1605.6,0.1605599999999999,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Beans, dry",342.0,267.41,781.1,0.07811,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Beef and Buffalo Meat, primary",,44700.0,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Beer of barley, malted",,206200.0,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Beeswax,,65.94,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Broad beans and horse beans, dry",60600.0,88000.0,1452.1,0.1452099999999999,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Broad beans and horse beans, green",5993.0,85536.81,14272.5,1.42725,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Butter and Ghee,,8201.77,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Butter and ghee of sheep milk,,356.96,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Butter of cow milk,,7844.81,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Buttermilk, dry",,539.89,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Cabbages,2734.0,30098.55,11009.4,1.10094,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Cantaloupes and other melons,10013.0,106062.92,10592.7,1.0592700000000002,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Carrots and turnips,12083.0,208911.24,17290.4,1.72904,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Cattle fat, unrendered",,773.65,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Cauliflowers and broccoli,939.0,10331.88,11001.6,1.10016,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Cereals n.e.c.,15667.0,26000.0,1659.5,0.16595,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Cereals, primary",1246602.0,2426888.76,1946.8,0.19468,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Cheese (All Kinds),,7848.95,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Cheese from milk of goats, fresh or processed",,1159.57,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Cheese from whole cow milk,,6689.38,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Cherries,1033.0,4707.21,4558.6,0.45586,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Chick peas, dry",8325.0,10470.0,1257.7,0.12577,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",8269.0,20864.83,2523.3,0.25233,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",19581.0,435000.0,22215.7,2.2215700000000003,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Citrus Fruit, Total",39990.0,822045.5,20556.2,2.05562,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Cotton lint, ginned",,2180.0,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Cotton seed,,4360.0,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Cranberries,28.0,182.17,6453.1,0.64531,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Cream, fresh",,26149.39,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Cucumbers and gherkins,3241.0,72268.74,22300.0,2.23,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Dates,62042.0,289000.0,4658.2,0.4658199999999999,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Edible offal of cattle, fresh, chilled or frozen",,6705.0,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Edible offal of goat, fresh, chilled or frozen",,1371.43,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Edible offal of pigs, fresh, chilled or frozen",,1.8,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Edible offal of sheep, fresh, chilled or frozen",,8291.02,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Edible offals of camels and other camelids, fresh, chilled or frozen",,286.36,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Edible offals of horses and other equines, fresh, chilled or frozen",,61.45,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Eggplants (aubergines),50.0,704.72,13974.5,1.39745,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Eggs Primary,,102000.0,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Fat of camels,,182.95,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Fat of pigs,,7.76,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Fibre Crops, Fibre Equivalent",2300.0,2275.0,989.1,0.09891,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Figs,19097.0,27000.0,1413.8,0.14138,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Fruit Primary,241292.0,2427142.22,10059.0,1.0059,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Game meat, fresh, chilled or frozen",,517.3,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Goat fat, unrendered",,352.65,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Grapes,21890.0,148000.0,6761.0,0.6761,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Green garlic,2245.0,24302.57,10823.1,1.08231,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Hazelnuts, in shell",50.0,45.37,908.8,0.0908799999999999,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Hen eggs in shell, fresh",,102000.0,75.0,0.0075,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Horse meat, fresh or chilled",,539.92,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Kiwi fruit,6.0,35.15,5561.3,0.55613,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Lemons and limes,3669.0,54300.0,14800.4,1.48004,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Lentils, dry",3969.0,1923.87,484.7,0.04847,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Lettuce and chicory,3644.0,76068.51,20872.7,2.08727,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Linseed,1091.0,3194.04,2926.7,0.29267,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Locust beans (carobs),411.0,824.07,2006.4,0.20064,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Margarine and shortening,,115233.43,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Meat of camels, fresh or chilled",,1471.56,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Meat of cattle with the bone, fresh or chilled",,44700.0,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Meat of chickens, fresh or chilled",,144800.0,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Meat of goat, fresh or chilled",,9600.0,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Meat of pig with the bone, fresh or chilled",,126.29,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Meat of sheep, fresh or chilled",,54900.0,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Meat of turkeys, fresh or chilled",,89828.91,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Meat, Poultry",,234628.91,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Meat, Total",,353789.36,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Milk, Total",,1382751.95,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Molasses,,7000.0,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Mushrooms and truffles,,171.53,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Natural honey,,3614.56,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Oats,4577.0,1648.61,360.2,0.0360199999999999,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Oil of linseed,,1086.81,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Oil of sesame seed,,266.84,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Oilcrops, Cake Equivalent",16902.0,9653.51,571.1,0.05711,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Oilcrops, Oil Equivalent",1258832.0,160015.33,127.1,0.0127099999999999,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Olive oil,,239500.0,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Olives,1241931.0,700000.0,563.6,0.05636,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Onions and shallots, dry (excluding dehydrated)",6116.0,181212.81,29627.9,2.96279,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Onions and shallots, green",10129.0,276447.38,27293.0,2.7293,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Oranges,7926.0,440000.0,55513.7,5.55137,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Other beans, green",295.0,919.91,3118.6,0.3118599999999999,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Other berries and fruits of the genus vaccinium n.e.c.,21.0,184.57,8642.8,0.8642799999999999,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Other citrus fruit, n.e.c.",13482.0,141040.6,10461.5,1.04615,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Other fruits, n.e.c.",16341.0,79069.35,4838.8,0.48388,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Other meat of mammals, fresh or chilled",,6308.0,,,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",14.0,10.42,752.3,0.0752299999999999,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Other pulses n.e.c.,31877.0,27386.93,859.1,0.08591,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,"Other stimulant, spice and aromatic crops, n.e.c.",3202.0,3331.92,1040.5,0.10405,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
2019,Other stone fruits,600.0,5600.0,9330.9,0.93309,399.9,19.368023483365956,64.7706457925636,7.731538461538462,0.1275430769230769,34.65692307692307,232.97846153846157
